,0,1,2,3,4,5,6,7,8
7,/lol/lcs-2020-spring/season/clg-vs-100-thieves-245226,/media/flag/13.png,/media/flag/2.png,/lol/lcs-2020-spring/season,/media/tournament/_60/e2503.png,,CLGсчет100T,"02 февраля, 04:36",
8,/lol/lec-2020-spring/season/g2-esports-vs-origen-240243,/media/flag/8.png,/media/flag/8.png,/lol/lec-2020-spring/season,/media/tournament/_60/e2502.png,,G2(1.42)счет(2.77)OG,"02 февраля, 02:44",
9,/lol/cblol-2020-summer/season/flamengo-esports-vs-prodigy-esports-240523,/media/flag/19.png,/media/flag/19.png,/lol/cblol-2020-summer/season,/media/tournament/_60/e2515.png,,FLA(1.50)счет(2.51)PRG,"02 февраля, 02:03",
10,/lol/lec-2020-spring/season/fnatic-vs-sk-gaming-240242,/media/flag/96.png,/media/flag/5.png,/lol/lec-2020-spring/season,/media/tournament/_60/e2502.png,,FNC(1.20)счет(4.32)SK,"02 февраля, 01:51",
11,/lol/cblol-2020-summer/season/keyd-stars-vs-pain-gaming-240522,/media/flag/19.png,/media/flag/19.png,/lol/cblol-2020-summer/season,/media/tournament/_60/e2515.png,,VK(3.60)счет(1.27)PNG,"02 февраля, 01:03",
12,/lol/african-esports-league-season-1/group-stage/team-ww3-vs-royalty-esports-260078,/media/flag/73.png,/media/flag/92.png,/lol/african-esports-league-season-1/group-stage,/media/tournament/_60/e2667.png,,WW3счетRYL,"02 февраля, 01:00",
13,/lol/african-esports-league-season-1/group-stage/kraljevina-srbija-vs-shadow-of-death-260077,/media/flag/37.png,/media/flag/73.png,/lol/african-esports-league-season-1/group-stage,/media/tournament/_60/e2667.png,,KSсчетSoD,"02 февраля, 01:00",
14,/lol/lec-2020-spring/season/vitality-vs-rogue-240241,/media/flag/18.png,/media/flag/25.png,/lol/lec-2020-spring/season,/media/tournament/_60/e2502.png,,VIT(3.03)счет(1.36)RGE,"02 февраля, 00:56",
15,/lol/cblol-2020-summer/season/kabum-idm-gaming-vs-intz-e-sports-240521,/media/flag/19.png,/media/flag/19.png,/lol/cblol-2020-summer/season,/media/tournament/_60/e2515.png,,KBM(3.38)счет(1.30)INTZ,"02 февраля, 00:11",
16,/lol/african-esports-league-season-1/group-stage/kbr-yellow-vs-nraven-esports-260076,/media/flag/73.png,/media/flag/73.png,/lol/african-esports-league-season-1/group-stage,/media/tournament/_60/e2667.png,,KBRYсчетNRE,"02 февраля, 00:00",
17,/lol/african-esports-league-season-1/group-stage/kamikaze-esports-vs-royalty-esports-260075,/media/flag/97.png,/media/flag/92.png,/lol/african-esports-league-season-1/group-stage,/media/tournament/_60/e2667.png,,KMZсчетRYL,"02 февраля, 00:00",
18,/lol/lec-2020-spring/season/schalke-vs-mad-lions-240240,/media/flag/5.png,/media/flag/8.png,/lol/lec-2020-spring/season,/media/tournament/_60/e2502.png,,S04(1.90)счет(1.86)MAD,"01 февраля, 23:48",
19,/lol/cblol-2020-summer/season/redemption-esports-vs-furia-uppercut-240520,/media/flag/19.png,/media/flag/19.png,/lol/cblol-2020-summer/season,/media/tournament/_60/e2515.png,,RDP(1.89)счет(1.87)FUR,"01 февраля, 23:03",
0,/lol/african-esports-league-season-1/group-stage/vikings-e-sports-vs-kraljevina-srbija-esports-260074,/media/flag/25.png,/media/flag/37.png,/lol/african-esports-league-season-1/group-stage,/media/tournament/_60/e2667.png,,VKGсчетKSA,"01 февраля, 23:00",
1,/lol/african-esports-league-season-1/group-stage/divine-vendetta-vs-egz-esports-260073,/media/flag/97.png,/media/flag/115.png,/lol/african-esports-league-season-1/group-stage,/media/tournament/_60/e2667.png,,DVTсчетEGZ,"01 февраля, 23:00",
2,/lol/lec-2020-spring/season/misfits-vs-excel-esports-240239,/media/flag/96.png,/media/flag/96.png,/lol/lec-2020-spring/season,/media/tournament/_60/e2502.png,,MSF(2.46)счет(1.52)XL,"01 февраля, 22:26",
3,/lol/african-esports-league-season-1/group-stage/extreme-gaming-vs-jsk-esports-260072,/media/flag/73.png,/media/flag/73.png,/lol/african-esports-league-season-1/group-stage,/media/tournament/_60/e2667.png,,ETGсчетJSK,"01 февраля, 22:00",
4,/lol/african-esports-league-season-1/group-stage/kbr-black-vs-feel-our-skills-260071,/media/flag/73.png,/media/flag/21.png,/lol/african-esports-league-season-1/group-stage,/media/tournament/_60/e2667.png,,KBRBсчетFOS,"01 февраля, 22:00",
5,/lol/tcl-2020-winter/season/galakticos-vs-besiktas-227111,/media/flag/38.png,/media/flag/38.png,/lol/tcl-2020-winter/season,/media/tournament/_60/e2522.png,,GAL(1.53)счет(2.43)BJK,"01 февраля, 20:39",
6,/lol/vcs-2020-spring/season/lowkey-esports-vs-ftv-esports-239338,/media/flag/46.png,/media/flag/46.png,/lol/vcs-2020-spring/season,/media/tournament/_60/e2523.png,,LWK(1.14)счет(5.32)FTV,"01 февраля, 19:45",
7,/lol/tcl-2020-winter/season/fenerbahce-vs-5-ronin-227110,/media/flag/38.png,/media/flag/38.png,/lol/tcl-2020-winter/season,/media/tournament/_60/e2522.png,,FB(1.10)счет(6.41)5R,"01 февраля, 19:41",
8,/lol/tcl-2020-winter/season/dark-passage-vs-istanbul-wild-cats-227109,/media/flag/38.png,/media/flag/38.png,/lol/tcl-2020-winter/season,/media/tournament/_60/e2522.png,,DP(1.42)счет(2.77)IW,"01 февраля, 18:44",
9,/lol/tcl-2020-winter/season/royal-youth-vs-supermassive-227107,/media/flag/38.png,/media/flag/38.png,/lol/tcl-2020-winter/season,/media/tournament/_60/e2522.png,,RY(3.03)счет(1.36)SUP,"01 февраля, 17:28",
10,/lol/vcs-2020-spring/season/v-gaming-adonis-vs-dashing-buffalo-227117,/media/flag/46.png,/media/flag/46.png,/lol/vcs-2020-spring/season,/media/tournament/_60/e2523.png,,VGAсчетDBL,"01 февраля, 16:45",
11,/lol/opl-2020-split-1/season/chiefs-vs-avant-garde-243107,/media/flag/32.png,/media/flag/32.png,/lol/opl-2020-split-1/season,/media/tournament/_60/e2521.png,,CHF(1.23)счет(3.97)AV,"01 февраля, 15:02",
12,/lol/opl-2020-split-1/season/dire-wolves-vs-pentanet-gg-243106,/media/flag/32.png,/media/flag/32.png,/lol/opl-2020-split-1/season,/media/tournament/_60/e2521.png,,DW(1.74)счет(2.04)PGG,"01 февраля, 13:53",
13,/lol/opl-2020-split-1/season/gravitas-vs-mammoth-243105,/media/flag/32.png,/media/flag/32.png,/lol/opl-2020-split-1/season,/media/tournament/_60/e2521.png,,GRV(1.56)счет(2.36)MMM,"01 февраля, 13:08",
14,/lol/opl-2020-split-1/season/legacy-esports-vs-order-239556,/media/flag/32.png,/media/flag/32.png,/lol/opl-2020-split-1/season,/media/tournament/_60/e2521.png,,LGC(1.66)счет(2.16)ORD,"01 февраля, 11:53",
15,/lol/gul-2020-opening/season/instinct-gaming-vs-mad-kings-243064,/media/flag/36.png,/media/flag/36.png,/lol/gul-2020-opening/season,/media/tournament/_60/e2952.png,,INSсчетMK,"01 февраля, 09:28",
16,/lol/lmf-2020-opening/season/sinisters-vs-river-plate-esports-242508,/media/flag/47.png,/media/flag/47.png,/lol/lmf-2020-opening/season,/media/tournament/_60/e2951.png,,SNSсчетRIV,"01 февраля, 08:30",
17,/lol/gul-2020-opening/season/low-pressur3-vs-g-pride-243063,/media/flag/36.png,/media/flag/36.png,/lol/gul-2020-opening/season,/media/tournament/_60/e2952.png,,LP3счетGP,"01 февраля, 08:26",
18,/lol/lcs-academy-league-2020-spring/season/evil-geniuses-academy-vs-tsm-academy-239625,/media/flag/2.png,/media/flag/2.png,/lol/lcs-academy-league-2020-spring/season,/media/tournament/_60/e2895.png,,EGA(1.76)счет(2.01)TSMA,"01 февраля, 08:08",
19,/lol/gul-2020-opening/season/holy-knights-vs-anzu-esports-243062,/media/flag/36.png,/media/flag/36.png,/lol/gul-2020-opening/season,/media/tournament/_60/e2952.png,,HKсчетANZ,"01 февраля, 07:31",
0,/lol/lcs-academy-league-2020-spring/season/immortals-academy-vs-ggs-academy-239624,/media/flag/2.png,/media/flag/2.png,/lol/lcs-academy-league-2020-spring/season,/media/tournament/_60/e2895.png,,IMTA(2.89)счет(1.39)GGSA,"01 февраля, 07:12",
1,/lol/lcs-academy-league-2020-spring/season/dignitas-academy-vs-liquid-academy-239623,/media/flag/2.png,/media/flag/2.png,/lol/lcs-academy-league-2020-spring/season,/media/tournament/_60/e2895.png,,DIGA(1.34)счет(3.14)TLA,"01 февраля, 07:12",
2,/lol/lmf-2020-opening/season/new-indians-vs-undead-gaming-242507,/media/flag/47.png,/media/flag/47.png,/lol/lmf-2020-opening/season,/media/tournament/_60/e2951.png,,NEWсчетUND,"01 февраля, 07:00",
3,/lol/gul-2020-opening/season/deliverance-esports-peru-vs-polaris-gaming-243061,/media/flag/36.png,/media/flag/36.png,/lol/gul-2020-opening/season,/media/tournament/_60/e2952.png,,DVEсчетPG,"01 февраля, 06:31",
4,/lol/lcs-academy-league-2020-spring/season/c9-academy-vs-flyquest-academy-239622,/media/flag/2.png,/media/flag/2.png,/lol/lcs-academy-league-2020-spring/season,/media/tournament/_60/e2895.png,,C9A(1.61)счет(2.25)FQA,"01 февраля, 06:18",
5,/lol/lcs-academy-league-2020-spring/season/clg-academy-vs-100-academy-239621,/media/flag/13.png,/media/flag/2.png,/lol/lcs-academy-league-2020-spring/season,/media/tournament/_60/e2895.png,,CLGA(2.27)счет(1.60)100A,"01 февраля, 06:16",
6,/lol/lmf-2020-opening/season/9z-team-vs-malvinas-gaming-242506,/media/flag/47.png,/media/flag/47.png,/lol/lmf-2020-opening/season,/media/tournament/_60/e2951.png,,9zсчетMVG,"01 февраля, 06:00",
7,/lol/lmf-2020-opening/season/furious-argentina-vs-coliseo-dragons-242505,/media/flag/47.png,/media/flag/47.png,/lol/lmf-2020-opening/season,/media/tournament/_60/e2951.png,,FGAсчетCDR,"01 февраля, 05:00",
8,/lol/lec-2020-spring/season/schalke-vs-fnatic-240238,/media/flag/5.png,/media/flag/96.png,/lol/lec-2020-spring/season,/media/tournament/_60/e2502.png,,S04(3.99)счет(1.22)FNC,"01 февраля, 04:08",
9,/lol/lmf-2020-opening/season/nocturns-gaming-vs-isurus-academy-242504,/media/flag/47.png,/media/flag/47.png,/lol/lmf-2020-opening/season,/media/tournament/_60/e2951.png,,NOCсчетISA,"01 февраля, 04:00",
10,/lol/lec-2020-spring/season/mad-lions-vs-excel-esports-240237,/media/flag/8.png,/media/flag/96.png,/lol/lec-2020-spring/season,/media/tournament/_60/e2502.png,,MAD(1.54)счет(2.38)XL,"01 февраля, 02:33",
11,/lol/lec-2020-spring/season/vitality-vs-g2-esports-240236,/media/flag/18.png,/media/flag/8.png,/lol/lec-2020-spring/season,/media/tournament/_60/e2502.png,,VIT(5.81)счет(1.12)G2,"01 февраля, 01:44",
12,/lol/lec-2020-spring/season/misfits-vs-sk-gaming-240235,/media/flag/96.png,/media/flag/5.png,/lol/lec-2020-spring/season,/media/tournament/_60/e2502.png,,MSF(2.31)счет(1.58)SK,"01 февраля, 00:43",
13,/lol/lec-2020-spring/season/rogue-vs-origen-240234,/media/flag/25.png,/media/flag/8.png,/lol/lec-2020-spring/season,/media/tournament/_60/e2502.png,,RGE(2.41)счет(1.54)OG,"31 января, 23:33",
14,/lol/vcs-2020-spring/season/gigabyte-marines-esports-vs-cerberus-esports-227115,/media/flag/46.png,/media/flag/46.png,/lol/vcs-2020-spring/season,/media/tournament/_60/e2523.png,,GAM(1.12)счет(5.81)CES,"31 января, 20:28",
15,/lol/vcs-2020-spring/season/team-flash-vs-evos-esports-227116,/media/flag/46.png,/media/flag/46.png,/lol/vcs-2020-spring/season,/media/tournament/_60/e2523.png,,FL(1.30)счет(3.38)EVS,"31 января, 16:52",
16,/lol/opl-2020-split-1/season/mammoth-vs-dire-wolves-227098,/media/flag/32.png,/media/flag/32.png,/lol/opl-2020-split-1/season,/media/tournament/_60/e2521.png,,MMM(4.45)счет(1.19)DW,"31 января, 15:11",
17,/lol/opl-2020-split-1/season/pentanet-gg-vs-chiefs-227100,/media/flag/32.png,/media/flag/32.png,/lol/opl-2020-split-1/season,/media/tournament/_60/e2521.png,,PGG(1.81)счет(1.95)CHF,"31 января, 14:15",
18,/lol/opl-2020-split-1/season/order-vs-gravitas-227099,/media/flag/32.png,/media/flag/32.png,/lol/opl-2020-split-1/season,/media/tournament/_60/e2521.png,,ORD(1.07)счет(7.67)GRV,"31 января, 13:04",
19,/lol/opl-2020-split-1/season/avant-garde-vs-legacy-esports-227101,/media/flag/32.png,/media/flag/32.png,/lol/opl-2020-split-1/season,/media/tournament/_60/e2521.png,,AV(5.12)счет(1.15)LGC,"31 января, 12:12",
0,/lol/ddh-2020-opening/season/cream-mexico-vs-zwan-mexico-245383,/media/flag/79.png,/media/flag/79.png,/lol/ddh-2020-opening/season,/media/tournament/_60/e2978.png,,CRMсчетZWN,"31 января, 10:30",
1,/lol/gul-2020-opening/season/holy-knights-vs-polaris-gaming-243060,/media/flag/36.png,/media/flag/36.png,/lol/gul-2020-opening/season,/media/tournament/_60/e2952.png,,HKсчетPG,"31 января, 10:05",
2,/lol/ddh-2020-opening/season/arctic-gaming-mexico-vs-estorm-245382,/media/flag/79.png,/media/flag/79.png,/lol/ddh-2020-opening/season,/media/tournament/_60/e2978.png,,ARCсчетSTM,"31 января, 09:22",
3,/lol/gul-2020-opening/season/deliverance-esports-peru-vs-anzu-esports-243059,/media/flag/36.png,/media/flag/36.png,/lol/gul-2020-opening/season,/media/tournament/_60/e2952.png,,DVEсчетANZ,"31 января, 09:14",
4,/lol/lmf-2020-opening/season/undead-gaming-vs-malvinas-gaming-242503,/media/flag/47.png,/media/flag/47.png,/lol/lmf-2020-opening/season,/media/tournament/_60/e2951.png,,UNDсчетMVG,"31 января, 08:35",
5,/lol/ddh-2020-opening/season/chivas-esports-vs-team-aze-245381,/media/flag/79.png,/media/flag/79.png,/lol/ddh-2020-opening/season,/media/tournament/_60/e2978.png,,CHVсчетAZE,"31 января, 08:31",
6,/lol/gul-2020-opening/season/instinct-gaming-vs-g-pride-243058,/media/flag/36.png,/media/flag/36.png,/lol/gul-2020-opening/season,/media/tournament/_60/e2952.png,,INSсчетGP,"31 января, 07:38",
7,/lol/lmf-2020-opening/season/furious-argentina-vs-river-plate-esports-242502,/media/flag/47.png,/media/flag/47.png,/lol/lmf-2020-opening/season,/media/tournament/_60/e2951.png,,FGAсчетRIV,"31 января, 07:32",
8,/lol/ddh-2020-opening/season/infinity-esports-academy-vs-estral-esports-245380,/media/flag/79.png,/media/flag/79.png,/lol/ddh-2020-opening/season,/media/tournament/_60/e2978.png,,INFAсчетEST,"31 января, 07:31",
9,/lol/gul-2020-opening/season/low-pressur3-vs-mad-kings-243057,/media/flag/36.png,/media/flag/36.png,/lol/gul-2020-opening/season,/media/tournament/_60/e2952.png,,LP3счетMK,"31 января, 06:34",
10,/lol/lmf-2020-opening/season/9z-team-vs-new-indians-242501,/media/flag/47.png,/media/flag/47.png,/lol/lmf-2020-opening/season,/media/tournament/_60/e2951.png,,9zсчетNEW,"31 января, 06:31",
11,/lol/lmf-2020-opening/season/isurus-academy-vs-sinisters-242500,/media/flag/47.png,/media/flag/47.png,/lol/lmf-2020-opening/season,/media/tournament/_60/e2951.png,,ISAсчетSNS,"31 января, 05:31",
12,/lol/superliga-orange-2020-spring/season/x6tence-vs-mad-lions-madrid-240023,/media/flag/8.png,/media/flag/8.png,/lol/superliga-orange-2020-spring/season,/media/tournament/_60/e2905.png,,x6(3.45)счет(1.29)MAD,"31 января, 03:58",
13,/lol/prime-league-pro-division-2020-spring/season/euronics-vs-sk-gaming-prime-242116,/media/flag/5.png,/media/flag/5.png,/lol/prime-league-pro-division-2020-spring/season,/media/tournament/_60/e2945.png,,ESG(1.61)счет(2.25)SKP,"31 января, 03:56",
14,/lol/lmf-2020-opening/season/coliseo-dragons-vs-nocturns-gaming-242499,/media/flag/47.png,/media/flag/47.png,/lol/lmf-2020-opening/season,/media/tournament/_60/e2951.png,,CDRсчетNOC,"31 января, 03:46",
15,/lol/ebl-season-6/season/lvlup-rhinos-vs-warkidz-e-sports-243391,/media/flag/37.png,/media/flag/20.png,/lol/ebl-season-6/season,/media/tournament/_60/e2914.png,,LVLсчетWKZ,"31 января, 03:45",
16,/lol/prime-league-pro-division-2020-spring/season/op-innogy-vs-schalke-evolution-242115,/media/flag/5.png,/media/flag/5.png,/lol/prime-league-pro-division-2020-spring/season,/media/tournament/_60/e2945.png,,OP(2.77)счет(1.42)S04Evo,"31 января, 02:55",
17,/lol/superliga-orange-2020-spring/season/team-queso-vs-penguins-240022,/media/flag/8.png,/media/flag/8.png,/lol/superliga-orange-2020-spring/season,/media/tournament/_60/e2905.png,,TQ(2.10)счет(1.70)UCAM,"31 января, 02:52",
18,/lol/ebl-season-6/season/upper-echelon-vs-energypot-wizards-243390,/media/flag/83.png,/media/flag/63.png,/lol/ebl-season-6/season,/media/tournament/_60/e2914.png,,UEсчетWIZ,"31 января, 02:43",
19,/lol/pg-nationals-vigorsol-2020-spring/season/outplayed-vs-qlash-forge-241326,/media/flag/22.png,/media/flag/22.png,/lol/pg-nationals-vigorsol-2020-spring/season,/media/tournament/_60/e2934.png,,OP(1.42)счет(2.77)Q4G,"31 января, 02:32",
0,/lol/prime-league-pro-division-2020-spring/season/ad-hoc-gaming-vs-uol-sexy-edition-242114,/media/flag/5.png,/media/flag/5.png,/lol/prime-league-pro-division-2020-spring/season,/media/tournament/_60/e2945.png,,AHG(1.51)счет(2.48)USE,"31 января, 01:51",
1,/lol/ebl-season-6/season/wild-multigaming-vs-elementaries-243389,/media/flag/53.png,/media/flag/37.png,/lol/ebl-season-6/season,/media/tournament/_60/e2914.png,,WiLDсчетELM,"31 января, 01:45",
2,/lol/superliga-orange-2020-spring/season/bcn-squad-vs-s2v-esports-240021,/media/flag/8.png,/media/flag/8.png,/lol/superliga-orange-2020-spring/season,/media/tournament/_60/e2905.png,,BCN(1.40)счет(2.85)S2V,"31 января, 01:44",
3,/lol/pg-nationals-vigorsol-2020-spring/season/ydn-devils-vs-racoon-241325,/media/flag/22.png,/media/flag/22.png,/lol/pg-nationals-vigorsol-2020-spring/season,/media/tournament/_60/e2934.png,,YDN(1.51)счет(2.48)RCN,"31 января, 01:34",
4,/lol/prime-league-pro-division-2020-spring/season/gamerlegion-vs-myinsanity-242113,/media/flag/5.png,/media/flag/75.png,/lol/prime-league-pro-division-2020-spring/season,/media/tournament/_60/e2945.png,,GL(1.22)счет(4.08)mYi,"31 января, 00:45",
5,/lol/ebl-season-6/season/saim-se-vs-crvena-zvezda-243388,/media/flag/37.png,/media/flag/37.png,/lol/ebl-season-6/season,/media/tournament/_60/e2914.png,,ŠSEсчетCZV,"31 января, 00:44",
6,/lol/superliga-orange-2020-spring/season/emonkeyz-vs-movistar-riders-240020,/media/flag/8.png,/media/flag/8.png,/lol/superliga-orange-2020-spring/season,/media/tournament/_60/e2905.png,,eMz(3.19)счет(1.33)MRS,"31 января, 00:44",
7,/lol/pg-nationals-vigorsol-2020-spring/season/samsung-morning-stars-vs-cyberground-gaming-241323,/media/flag/22.png,/media/flag/22.png,/lol/pg-nationals-vigorsol-2020-spring/season,/media/tournament/_60/e2934.png,,SMS(1.25)счет(3.77)CGG,"31 января, 00:31",
8,/lol/superliga-orange-2020-spring/season/vodafone-giants-vs-g2-arctic-240019,/media/flag/8.png,/media/flag/8.png,/lol/superliga-orange-2020-spring/season,/media/tournament/_60/e2905.png,,GIA(1.16)счет(4.93)G2A,"30 января, 23:37",
9,/lol/pg-nationals-vigorsol-2020-spring/season/moba-rog-vs-campus-party-sparks-241324,/media/flag/22.png,/media/flag/22.png,/lol/pg-nationals-vigorsol-2020-spring/season,/media/tournament/_60/e2934.png,,MOR(5.12)счет(1.15)SPK,"30 января, 23:25",
10,/lol/prime-league-pro-division-2020-spring/season/mousesports-vs-berlin-international-gami-242112,/media/flag/5.png,/media/flag/5.png,/lol/prime-league-pro-division-2020-spring/season,/media/tournament/_60/e2945.png,,mouz(1.65)счет(2.18)BIG,"30 января, 23:16",
11,/lol/ddh-2020-opening/season/estorm-vs-cream-mexico-245379,/media/flag/79.png,/media/flag/79.png,/lol/ddh-2020-opening/season,/media/tournament/_60/e2978.png,,STMсчетCRM,"30 января, 10:54",
12,/lol/ddh-2020-opening/season/estral-esports-vs-chivas-esports-245378,/media/flag/79.png,/media/flag/79.png,/lol/ddh-2020-opening/season,/media/tournament/_60/e2978.png,,ESTсчетCHV,"30 января, 09:52",
13,/lol/ddh-2020-opening/season/team-aze-vs-arctic-gaming-mexico-245377,/media/flag/79.png,/media/flag/79.png,/lol/ddh-2020-opening/season,/media/tournament/_60/e2978.png,,AZEсчетARC,"30 января, 08:53",
14,/lol/ddh-2020-opening/season/zwan-mexico-vs-infinity-esports-academy-245376,/media/flag/79.png,/media/flag/79.png,/lol/ddh-2020-opening/season,/media/tournament/_60/e2978.png,,ZWNсчетINFA,"30 января, 07:36",
15,/lol/lfl-2020-spring/season/gamersorigin-vs-team-ldlc-241291,/media/flag/18.png,/media/flag/18.png,/lol/lfl-2020-spring/season,/media/tournament/_60/e2933.png,,GO(1.92)счет(1.84)LDLC OL,"30 января, 04:57",
16,/lol/superliga-orange-2020-spring/season/bcn-squad-vs-x6tence-240018,/media/flag/8.png,/media/flag/8.png,/lol/superliga-orange-2020-spring/season,/media/tournament/_60/e2905.png,,BCN(1.51)счет(2.48)x6,"30 января, 04:06",
17,/lol/lfl-2020-spring/season/gameward-vs-solary-241290,/media/flag/18.png,/media/flag/18.png,/lol/lfl-2020-spring/season,/media/tournament/_60/e2933.png,,GW(1.31)счет(3.32)SLY,"30 января, 04:00",
18,/lol/superliga-orange-2020-spring/season/movistar-riders-vs-vodafone-giants-240017,/media/flag/8.png,/media/flag/8.png,/lol/superliga-orange-2020-spring/season,/media/tournament/_60/e2905.png,,MRS(2.63)счет(1.46)GIA,"30 января, 02:54",
19,/lol/lfl-2020-spring/season/misfits-premier-vs-vitality.bee-241289,/media/flag/18.png,/media/flag/18.png,/lol/lfl-2020-spring/season,/media/tournament/_60/e2933.png,,MSFP(2.63)счет(1.46)VIT.B,"30 января, 02:42",
0,/lol/pg-nationals-vigorsol-2020-spring/season/campus-party-sparks-vs-samsung-morning-stars-241319,/media/flag/22.png,/media/flag/22.png,/lol/pg-nationals-vigorsol-2020-spring/season,/media/tournament/_60/e2934.png,,SPK(2.51)счет(1.50)SMS,"30 января, 02:25",
1,/lol/superliga-orange-2020-spring/season/penguins-vs-g2-arctic-240016,/media/flag/8.png,/media/flag/8.png,/lol/superliga-orange-2020-spring/season,/media/tournament/_60/e2905.png,,UCAM(1.88)счет(1.88)G2A,"30 января, 02:02",
2,/lol/pg-nationals-vigorsol-2020-spring/season/qlash-forge-vs-ydn-devils-241322,/media/flag/22.png,/media/flag/22.png,/lol/pg-nationals-vigorsol-2020-spring/season,/media/tournament/_60/e2934.png,,Q4G(3.08)счет(1.35)YDN,"30 января, 01:39",
3,/lol/lfl-2020-spring/season/team-mces-vs-izi-dream-241288,/media/flag/18.png,/media/flag/18.png,/lol/lfl-2020-spring/season,/media/tournament/_60/e2933.png,,MCES(1.46)счет(2.63)IZI,"30 января, 01:23",
4,/lol/ultraliga-season-3/season/piratesports-vs-illuminar-gaming-242203,/media/flag/21.png,/media/flag/21.png,/lol/ultraliga-season-3/season,/media/tournament/_60/e2917.png,,ARR(2.66)счет(1.45)IHG,"30 января, 01:17",
5,/lol/lcd-2020-spring/season/vipers-inc-vs-legion-245800,/media/flag/24.png,/media/flag/24.png,/lol/lcd-2020-spring/season,/media/tournament/_60/e2980.png,,VIPсчетLEG,"30 января, 01:00",
6,/lol/superliga-orange-2020-spring/season/s2v-esports-vs-team-queso-240015,/media/flag/8.png,/media/flag/8.png,/lol/superliga-orange-2020-spring/season,/media/tournament/_60/e2905.png,,S2V(2.07)счет(1.72)TQ,"30 января, 00:49",
7,/lol/pg-nationals-vigorsol-2020-spring/season/moba-rog-vs-outplayed-241321,/media/flag/22.png,/media/flag/22.png,/lol/pg-nationals-vigorsol-2020-spring/season,/media/tournament/_60/e2934.png,,MOR(3.60)счет(1.27)OP,"30 января, 00:42",
8,/lol/ultraliga-season-3/season/diablo-chairs-vs-devils-one-242202,/media/flag/21.png,/media/flag/21.png,/lol/ultraliga-season-3/season,/media/tournament/_60/e2917.png,,DC(2.15)счет(1.67)DV1,"30 января, 00:26",
9,/lol/superliga-orange-2020-spring/season/mad-lions-madrid-vs-emonkeyz-240014,/media/flag/8.png,/media/flag/8.png,/lol/superliga-orange-2020-spring/season,/media/tournament/_60/e2905.png,,MAD(1.20)счет(4.32)eMz,"29 января, 23:45",
10,/lol/ultraliga-season-3/season/k1ck-esports-club-vs-pride-242201,/media/flag/21.png,/media/flag/21.png,/lol/ultraliga-season-3/season,/media/tournament/_60/e2917.png,,K1CK(1.20)счет(4.32)PRD,"29 января, 23:35",
11,/lol/pg-nationals-vigorsol-2020-spring/season/racoon-vs-cyberground-gaming-241320,/media/flag/22.png,/media/flag/22.png,/lol/pg-nationals-vigorsol-2020-spring/season,/media/tournament/_60/e2934.png,,RCN(1.93)счет(1.83)CGG,"29 января, 23:16",
12,/lol/ultraliga-season-3/season/avez-esport-vs-ago-rogue-240473,/media/flag/21.png,/media/flag/21.png,/lol/ultraliga-season-3/season,/media/tournament/_60/e2917.png,,AVEZ(4.32)счет(1.20)RGO,"29 января, 22:36",
13,/lol/lhe-2020-opening-season/season/dark-horse-vs-kaos-latin-gamers-241074,/media/flag/35.png,/media/flag/35.png,/lol/lhe-2020-opening-season/season,/media/tournament/_60/e2929.png,,DHсчетKLG,"29 января, 06:29",
14,/lol/lplol-2020-spring/season/samclan-esports-club-vs-boavista-fc-241986,/media/flag/45.png,/media/flag/45.png,/lol/lplol-2020-spring/season,/media/tournament/_60/e2898.png,,SAMсчетBFC,"29 января, 05:43",
15,/lol/lfl-2020-spring/season/misfits-premier-vs-gamersorigin-241287,/media/flag/18.png,/media/flag/18.png,/lol/lfl-2020-spring/season,/media/tournament/_60/e2933.png,,MSFP(1.97)счет(1.79)GO,"29 января, 04:58",
16,/lol/lhe-2020-opening-season/season/uc-esports-vs-valorous-241072,/media/flag/35.png,/media/flag/35.png,/lol/lhe-2020-opening-season/season,/media/tournament/_60/e2929.png,,UCсчетVAL,"29 января, 04:48",
17,/lol/lplol-2020-spring/season/estoril-praia-esports-vs-geekcase-esports-241985,/media/flag/45.png,/media/flag/45.png,/lol/lplol-2020-spring/season,/media/tournament/_60/e2898.png,,EPE(1.31)счет(3.32)GCE,"29 января, 04:25",
18,/lol/prime-league-pro-division-2020-spring/season/schalke-evolution-vs-mousesports-242111,/media/flag/5.png,/media/flag/5.png,/lol/prime-league-pro-division-2020-spring/season,/media/tournament/_60/e2945.png,,S04Evo(2.04)счет(1.74)mouz,"29 января, 04:24",
19,/lol/lfl-2020-spring/season/team-mces-vs-solary-241286,/media/flag/18.png,/media/flag/18.png,/lol/lfl-2020-spring/season,/media/tournament/_60/e2933.png,,MCES(1.18)счет(4.60)SLY,"29 января, 04:00",
0,/lol/lplol-2020-spring/season/electronik-generation-vs-gtz-bulls-241984,/media/flag/45.png,/media/flag/45.png,/lol/lplol-2020-spring/season,/media/tournament/_60/e2898.png,,EGNсчетGTZ,"29 января, 03:51",
1,/lol/lhe-2020-opening-season/season/froztfire-team-vs-ace-1-241071,/media/flag/35.png,/media/flag/35.png,/lol/lhe-2020-opening-season/season,/media/tournament/_60/e2929.png,,FzFсчетACE,"29 января, 03:45",
